"Name","Label","Betweenness Centrality (BC)","Ranking by BC","Degree"
"starPep_01112","Peptide","596.2631672797186","899","14"
"starPep_01114","Peptide","140.80844353830645","1513","6"
"starPep_01115","Peptide","140.80844353830645","1514","6"
"starPep_01116","Peptide","252.71024539097638","1218","8"
"starPep_01118","Peptide","154.94823424830318","1443","5"
"starPep_01121","Peptide","147.97546943553203","1460","7"
"starPep_01133","Peptide","343.0497392130314","1083","10"
"starPep_01134","Peptide","960.550417349567","775","15"
"starPep_01141","Peptide","0.6999285665583403","2049","2"
"starPep_01142","Peptide","414.38223441491095","1021","10"
"starPep_01155","Peptide","3426.421023344108","410","9"
"starPep_01168","Peptide","1043.059041545312","764","11"
"starPep_01170","Peptide","1062.304114034273","760","6"
"starPep_01173","Peptide","156.08619641302752","1432","6"
"starPep_01182","Peptide","71.9201448210842","1793","4"
"starPep_01184","Peptide","71.9201448210842","1794","4"
"starPep_01199","Peptide","450.18719814095493","988","6"
"starPep_01207","Peptide","0.0","2243","0"
"Myotis flavus","Target","33657.0","24","2"
"Myotis","Target","31080.0","27","2"
"Myotinae","Target","28501.0","31","2"
"Vespertilionidae","Target","25920.0","43","2"
"Vespertilionoidea","Target","23337.0","50","2"
"Yangochiroptera","Target","20752.0","65","2"
"Chiroptera","Target","18165.0","78","2"
"Eutheria","Target","15576.0","97","2"
"Theria","Target","12985.0","128","2"
"Mammalia","Target","10392.0","179","2"
"Tetrapoda","Target","7797.0","244","2"
"Gnathostomata","Target","5200.0","341","2"
"Vertebrata","Target","2601.0","534","2"
"Chordata","Target","0.0","2244","1"
"starPep_01225","Peptide","97.74696692240192","1726","3"
"starPep_01233","Peptide","597.8152128113433","897","8"
"Aspergillus awamori","Target","4.085315366491278","2009","4"
"starPep_01275","Peptide","2221.950091213819","616","17"
"Fish erythrocytes","Target","2602.9005426722442","478","6"
"starPep_01283","Peptide","489.9943639709336","957","7"
"starPep_01288","Peptide","2408.214235265931","590","20"
"starPep_01289","Peptide","850.9171924834061","802","6"
"starPep_01290","Peptide","1683.1686031659333","659","17"
"starPep_01304","Peptide","950.2720237238758","778","7"
"starPep_01306","Peptide","559.2138479199231","916","10"
"starPep_01308","Peptide","1730.185416190093","652","15"
"starPep_01320","Peptide","2983.3248429596542","426","19"
"starPep_01322","Peptide","1683.1686031659333","660","17"
"starPep_01323","Peptide","2761.888544881965","441","10"
"starPep_01334","Peptide","452.76590955884467","984","5"
"Cucujiformia","Target","5200.0000000000055","306","2"
"Polyphaga","Target","2601.0000000000027","486","2"
"Coleoptera","Target","0.0","2245","1"
"starPep_01340","Peptide","147.97546943553203","1461","7"
"starPep_01354","Peptide","106.37002400083355","1616","4"
"starPep_01362","Peptide","1730.185416190093","653","15"
"starPep_01367","Peptide","19.676909316198305","1903","4"
"starPep_01369","Peptide","0.0","2246","0"
"starPep_01371","Peptide","577.9497744096086","908","4"
"starPep_01378","Peptide","21.22176552276225","1897","5"
"starPep_01385","Peptide","87.20066836543837","1738","4"
"starPep_01386","Peptide","114.11912200175065","1588","5"
"starPep_01401","Peptide","492.01812297586514","956","7"
"starPep_01405","Peptide","82.65723619787029","1750","3"
"starPep_01410","Peptide","2.8167458093881006","2024","3"
"starPep_01420","Peptide","21.22176552276225","1898","5"
"starPep_01454","Peptide","14.975222880187314","1918","2"
"starPep_01457","Peptide","1730.185416190093","654","15"
"starPep_01459","Peptide","71.9201448210842","1795","4"
"starPep_01460","Peptide","0.6999285665583403","2050","2"
"starPep_01462","Peptide","0.0","2247","0"
"starPep_01464","Peptide","140.80844353830645","1515","6"
"starPep_01465","Peptide","140.80844353830645","1516","6"
"starPep_01468","Peptide","590.1789979402226","901","12"
"starPep_01482","Peptide","9228.426701610768","191","9"
"Bordetella pertussis","Target","0.0","2248","1"
"Bordetella","Target","0.0","2249","1"
"Bordetella bronchiseptica","Target","2619.5025414483775","468","7"
"Actinobacillus pleuropneumoniae","Target","2601.000000000001","511","2"
"Actinobacillus","Target","0.0","2250","1"
"starPep_01491","Peptide","8372.741825624493","197","8"
"Caenorhabditis elegans","Target","12985.125000000004","114","3"
"Caenorhabditis","Target","10392.000000000004","170","2"
"Rhabditidae","Target","7797.000000000003","233","2"
"Rhabditida","Target","5200.000000000002","323","2"
"Chromadorea","Target","2601.000000000001","512","2"
"Nematoda","Target","0.0","2251","1"
"starPep_01503","Peptide","173.54758996334675","1341","7"
"starPep_01504","Peptide","173.54758996334675","1342","7"
"starPep_01506","Peptide","3574.8104023437913","403","10"
"starPep_01509","Peptide","179.46015097937195","1321","4"
"starPep_01511","Peptide","173.54758996334675","1343","7"
"starPep_01520","Peptide","36195.589395315066","19","29"
"Hafnia alvei","Target","2601.0000000000005","516","2"
"Hafnia","Target","0.0","2252","1"
"Staphylococcus lugdunensis","Target","0.0","2253","1"
"Legionella feeleii","Target","0.0","2254","1"
"Legionella","Target","5200.000000000001","326","2"
"Legionellaceae","Target","2601.0000000000005","517","2"
"Legionellales","Target","0.0","2255","1"
"Staphylococcus cohnii","Target","0.0","2256","1"
"Staphylococcus chromogenes","Target","0.0","2257","1"
"Legionella oakridgensis","Target","0.0","2258","1"
"Legionella pneumophila","Target","0.0","2259","1"
"Legionella longbeachae","Target","7797.000000000002","236","2"
"starPep_01560","Peptide","800.0078990827242","810","5"
"starPep_01563","Peptide","5773.45249824244","282","8"
"Alternaria nidulans","Target","0.0","2260","1"
"starPep_01570","Peptide","8372.741825624493","198","8"
"starPep_01571","Peptide","712.4356873227617","850","10"
"starPep_01592","Peptide","2761.888544881965","442","10"
"starPep_01598","Peptide","0.0","2261","0"
"starPep_01603","Peptide","4.8066765244106096","2008","3"
"starPep_01605","Peptide","2761.888544881965","443","10"
"Staphylococcus pseudintermedius","Target","0.0","2262","1"
"starPep_01635","Peptide","18493.726120077426","68","37"
"starPep_01641","Peptide","78.39545845445186","1786","3"
"starPep_01642","Peptide","9.74366656166881","1967","3"
"starPep_01646","Peptide","4175.484625768854","390","19"
"starPep_01716","Peptide","4595.010437441409","377","14"
"starPep_01724","Peptide","237.26945330795724","1237","5"
"starPep_01736","Peptide","602.4128649321651","896","5"
"starPep_01761","Peptide","135.63083787354898","1530","5"
"starPep_01765","Peptide","237.26945330795724","1238","5"
"starPep_01766","Peptide","237.26945330795724","1239","5"
"starPep_01771","Peptide","114.11912200175065","1589","5"
"starPep_01783","Peptide","131.16235191126952","1540","6"
"starPep_01788","Peptide","228.33696474827877","1252","7"
"starPep_01808","Peptide","21.22176552276225","1899","5"
"starPep_01809","Peptide","114.11912200175065","1590","5"
"starPep_01815","Peptide","175.98976347465907","1333","7"
"starPep_01823","Peptide","477.37347211330336","961","6"
"starPep_01826","Peptide","112.11841380954867","1595","4"
"starPep_01834","Peptide","1726.9401791391977","655","12"
"starPep_01839","Peptide","520.0202009310674","932","4"
"starPep_01842","Peptide","777.6437619597473","822","11"
"starPep_01843","Peptide","0.0","2263","0"
"starPep_01844","Peptide","3667.8667490012795","400","8"
"starPep_01849","Peptide","0.0","2264","0"
"starPep_01851","Peptide","0.0","2265","0"
"starPep_01852","Peptide","301.36051391226704","1125","5"
"starPep_01853","Peptide","5712.134220343111","283","11"
"Mycobacterium abscessus","Target","0.0","2266","1"
"Eubacteriaceae","Target","0.0","2267","1"
"starPep_01866","Peptide","6034.635843785064","279","15"
"starPep_01870","Peptide","3328.335293634857","412","20"
"starPep_01903","Peptide","4127.013923155165","392","27"
"Rhabdomyosarcoma cancer","Target","1.990119505749431","2029","6"
"Human rhabdomyosarcoma","Target","1.990119505749431","2030","6"
"starPep_01934","Peptide","7.259945922842637","1988","3"
"starPep_01941","Peptide","0.0","2268","1"
"starPep_01948","Peptide","0.0","2269","1"
"starPep_01959","Peptide","18346.938314180956","69","6"
"Trichodes","Target","15576.000000000018","88","2"
"Clerinae","Target","12985.000000000015","116","2"
"Cleridae","Target","10392.000000000011","161","2"
"Cleroidea","Target","7797.000000000008","223","2"
"starPep_01981","Peptide","21723.071737888007","56","25"
"starPep_01987","Peptide","5391.225910598449","288","18"
"starPep_01995","Peptide","190.19750624485854","1296","8"
"starPep_02002","Peptide","436.4413259612461","1001","11"
"starPep_02039","Peptide","2351.026525585218","594","13"
"starPep_02082","Peptide","1079.4071796831918","752","7"
"Yersinia pestis","Target","29.132774305007164","1882","7"
"starPep_02121","Peptide","1858.2861456754085","642","11"
"starPep_02123","Peptide","11373.998447096072","141","24"
"Entamoeba histolytica","Target","0.0","2270","1"
"Prevotella intermedia","Target","0.0","2271","1"
"starPep_02155","Peptide","780.123738680655","820","9"
"starPep_02171","Peptide","136.91460745416308","1528","4"
"starPep_02174","Peptide","132.9249628325063","1536","5"
"starPep_02178","Peptide","80.64065100915435","1770","3"
"starPep_02183","Peptide","8.211689876378085","1985","3"
"starPep_02187","Peptide","336.2010332845485","1086","11"
"starPep_02201","Peptide","105.1858180857479","1653","6"
"starPep_02219","Peptide","0.0","2272","0"
"starPep_02240","Peptide","106.37002400083355","1617","4"
"starPep_02249","Peptide","2761.888544881965","444","10"
"starPep_02251","Peptide","80.64065100915435","1771","3"
"starPep_02254","Peptide","509.6437647984754","945","10"
"starPep_02272","Peptide","2191.848336089564","618","8"
"starPep_02274","Peptide","901.8594328841727","783","8"
"starPep_02275","Peptide","901.8594328841727","784","8"
"starPep_02281","Peptide","8872.46596616285","194","28"
"starPep_02297","Peptide","3055.7987693436958","423","11"
"starPep_02299","Peptide","538.0919417328282","924","11"
"starPep_02300","Peptide","656.4480432437131","864","14"
"starPep_02304","Peptide","2567.1004172955445","574","20"
"starPep_02305","Peptide","2109.470524483151","626","13"
"starPep_02306","Peptide","2769.968239984027","440","22"
"starPep_02313","Peptide","71.9201448210842","1796","4"
"starPep_02314","Peptide","325.61730146135517","1096","8"
"starPep_02322","Peptide","489.4189800767862","960","6"
"starPep_02330","Peptide","0.0","2273","0"
"starPep_02379","Peptide","2428.364780593528","588","8"
"starPep_02400","Peptide","1909.1015975064054","640","12"
"starPep_02458","Peptide","872.7414450759638","796","10"
"starPep_02476","Peptide","99.7226218471936","1697","4"
"starPep_02483","Peptide","1445.958399351667","697","2"
"starPep_02524","Peptide","3834.968995196612","395","18"
"starPep_02527","Peptide","489.9943639709336","958","7"
"starPep_02528","Peptide","172.96382970223863","1365","2"
"starPep_02529","Peptide","172.96382970223863","1366","2"
"starPep_02532","Peptide","2750.717305299095","448","23"
"starPep_02533","Peptide","2750.717305299095","449","23"
"starPep_02534","Peptide","172.96382970223863","1367","2"
"starPep_02536","Peptide","2750.717305299095","450","23"
"starPep_02544","Peptide","2750.717305299095","451","23"
"starPep_02550","Peptide","388.7458164422708","1051","4"
"starPep_02579","Peptide","2761.888544881965","445","10"
"starPep_02581","Peptide","0.0","2274","1"
"starPep_02586","Peptide","0.0","2275","1"
"starPep_02614","Peptide","114.11912200175065","1591","5"
"starPep_02651","Peptide","0.0","2276","1"
"starPep_02653","Peptide","0.0","2277","0"
"starPep_02655","Peptide","1711.7697294960233","657","15"
"starPep_02670","Peptide","8.211689876378085","1986","3"
"starPep_02671","Peptide","1237.264917706604","733","14"
"starPep_02678","Peptide","237.43414805171048","1231","5"
"starPep_02679","Peptide","301.36051391226704","1126","5"
"starPep_02686","Peptide","322.15220443974323","1097","8"
"starPep_02687","Peptide","6705.523641270929","272","20"
"Mycobacterium marinum","Target","0.0","2278","1"
"starPep_02689","Peptide","240.65996611590015","1223","6"
"starPep_02690","Peptide","240.65996611590015","1224","6"
"starPep_02691","Peptide","240.65996611590015","1225","6"
"starPep_02692","Peptide","202.5097402174347","1290","5"
"starPep_02693","Peptide","240.65996611590015","1226","6"
"starPep_02710","Peptide","140.06016639969667","1517","3"
"starPep_02714","Peptide","1109.554581339836","747","14"
"starPep_02715","Peptide","1170.9603544104975","736","15"
"starPep_02717","Peptide","1073.1925616784633","758","9"
"starPep_02718","Peptide","70.6100711475319","1799","3"
"starPep_02730","Peptide","1306.0211286738486","717","14"
"starPep_02733","Peptide","2308.7642534282268","611","14"
"starPep_02747","Peptide","15874.20320633343","85","11"
"starPep_02749","Peptide","0.0","2279","1"
"starPep_02750","Peptide","0.0","2280","0"
"starPep_02751","Peptide","35.71503537191479","1869","5"
"starPep_02752","Peptide","0.6999285665583403","2051","2"
"starPep_02753","Peptide","0.0","2281","0"
"starPep_02754","Peptide","8.884930397275173","1975","3"
"starPep_02803","Peptide","15.960787877295335","1916","4"
"starPep_02804","Peptide","197.22780054636036","1293","4"
"starPep_02806","Peptide","604.3997653921957","893","9"
"starPep_02827","Peptide","7306.904795745111","264","17"
"Human cytomegalovirus","Target","0.0","2282","1"
"starPep_02845","Peptide","294.2345824185695","1136","2"
"starPep_02849","Peptide","16919.68953938916","81","28"
"Acetobacterium wieringae","Target","5199.999999999999","344","2"
"Acetobacterium","Target","2600.9999999999995","539","2"
"Tetragenococcus halophilus","Target","2600.9999999999995","540","2"
"Tetragenococcus","Target","0.0","2283","1"
"starPep_02856","Peptide","5689.106210437158","285","13"
"starPep_02857","Peptide","15952.903959792753","83","10"
"starPep_02867","Peptide","929.8541224381593","780","6"
"starPep_02868","Peptide","2682.9191681046236","458","11"
"starPep_02889","Peptide","140.06016639969667","1518","3"
"starPep_02904","Peptide","2330.7740928485673","607","20"
"starPep_02914","Peptide","41605.28724293816","13","26"
"starPep_02919","Peptide","70.6100711475319","1800","3"
"starPep_02937","Peptide","0.0","2284","0"
"starPep_02980","Peptide","0.0","2285","1"
"starPep_03013","Peptide","168.97493213880713","1377","7"
"starPep_03014","Peptide","186.98650938240306","1298","8"
"starPep_03030","Peptide","71.9201448210842","1797","4"
"starPep_03036","Peptide","656.4480432437131","865","14"
"starPep_03042","Peptide","2187.5420010436023","620","19"
"starPep_03060","Peptide","1548.820990624867","669","11"
"starPep_03083","Peptide","489.9943639709336","959","7"
"starPep_03086","Peptide","0.0","2286","1"
"starPep_03091","Peptide","1097.0547514074915","748","18"
"starPep_03099","Peptide","655.5536947785645","873","12"
"starPep_03114","Peptide","513.643611562477","943","6"
"starPep_03126","Peptide","0.0","2287","0"
"starPep_03130","Peptide","0.0","2288","0"
"starPep_03133","Peptide","0.0","2289","0"
"starPep_03174","Peptide","1275.5321528096617","720","7"
"starPep_03185","Peptide","107.88831663440628","1607","5"
"starPep_03201","Peptide","85.5186380701098","1743","5"
"starPep_03221","Peptide","199.6187698651211","1291","6"
"starPep_03230","Peptide","158.7665177034773","1424","6"
"starPep_03231","Peptide","158.7665177034773","1425","6"
"starPep_03232","Peptide","175.98976347465907","1334","7"
"starPep_03233","Peptide","175.98976347465907","1335","7"
"starPep_03234","Peptide","175.98976347465907","1336","7"
"starPep_03249","Peptide","0.0","2290","0"
"starPep_03296","Peptide","3315.0788880034165","413","20"
"starPep_03316","Peptide","14.975222880187314","1919","2"
"starPep_03325","Peptide","87.19192884569162","1739","4"
"starPep_03328","Peptide","805.9192591328709","808","11"
"starPep_03343","Peptide","22.272963684389623","1889","3"
"starPep_03351","Peptide","180.17031718408208","1320","5"
"starPep_03362","Peptide","1240.4195603573776","723","18"
"starPep_03363","Peptide","557.6782663871534","919","13"
"starPep_03367","Peptide","6048.051122602011","278","18"
"starPep_03371","Peptide","1240.4195603573776","724","18"
"starPep_03372","Peptide","656.4480432437131","866","14"
"starPep_03373","Peptide","656.4480432437131","867","14"
"starPep_03374","Peptide","1240.4195603573776","725","18"
"starPep_03375","Peptide","1240.4195603573776","726","18"
"starPep_03376","Peptide","1240.4195603573776","727","18"
"starPep_03377","Peptide","1240.4195603573776","728","18"
"starPep_03378","Peptide","1240.4195603573776","729","18"
"starPep_03379","Peptide","656.4480432437131","868","14"
"starPep_03380","Peptide","656.4480432437131","869","14"
"starPep_03381","Peptide","656.4480432437131","870","14"
"starPep_03382","Peptide","14.975222880187314","1920","2"
"starPep_03383","Peptide","14.975222880187314","1921","2"
"starPep_03384","Peptide","14.975222880187314","1922","2"
"starPep_03385","Peptide","14.975222880187314","1923","2"
"starPep_03386","Peptide","890.5863164393753","786","10"
"starPep_03387","Peptide","14.975222880187314","1924","2"
"starPep_03388","Peptide","14.975222880187314","1925","2"
"starPep_03389","Peptide","14.975222880187314","1926","2"
"starPep_03390","Peptide","22.272963684389623","1890","3"
"starPep_03391","Peptide","14.975222880187314","1927","2"
"starPep_03392","Peptide","14.975222880187314","1928","2"
"starPep_03393","Peptide","14.975222880187314","1929","2"
"starPep_03394","Peptide","14.975222880187314","1930","2"
"starPep_03395","Peptide","14.975222880187314","1931","2"
"starPep_03396","Peptide","1135.4993167890268","743","16"
"starPep_03397","Peptide","14.975222880187314","1932","2"
"starPep_03398","Peptide","24.642645122151066","1886","2"
"starPep_03399","Peptide","14.975222880187314","1933","2"
"starPep_03400","Peptide","22.272963684389623","1891","3"
"starPep_03401","Peptide","22.272963684389623","1892","3"
"starPep_03402","Peptide","22.272963684389623","1893","3"
"starPep_03403","Peptide","1146.6053026642921","740","13"
"starPep_03404","Peptide","253.88579656502782","1209","7"
"starPep_03460","Peptide","0.7686866283010919","2042","2"
"starPep_03465","Peptide","0.0","2291","0"
"starPep_03487","Peptide","0.0","2292","0"
"starPep_03511","Peptide","8.884930397275173","1976","3"
"starPep_03555","Peptide","261.4868192336142","1198","5"
"starPep_03573","Peptide","92.15287349127983","1729","4"
"starPep_03588","Peptide","4278.605654399258","387","16"
"starPep_03599","Peptide","2761.888544881965","446","10"
"starPep_03633","Peptide","1143.3098433757361","741","7"
"starPep_03664","Peptide","219.8440814921732","1256","3"
"starPep_03687","Peptide","254.7868485972623","1208","9"
"starPep_03704","Peptide","1240.4195603573776","730","18"
"starPep_03705","Peptide","656.4480432437131","871","14"
"starPep_03706","Peptide","2986.060310025295","425","16"
"starPep_03707","Peptide","1240.4195603573776","731","18"
"starPep_03708","Peptide","656.4480432437131","872","14"
"starPep_03709","Peptide","1240.4195603573776","732","18"
"starPep_03716","Peptide","21926.410648236386","53","45"
"starPep_03748","Peptide","1975.8235773042013","631","17"
"starPep_03749","Peptide","1975.8235773042013","632","17"
"starPep_03750","Peptide","1802.5134359818117","648","16"
"starPep_03751","Peptide","1802.5134359818117","649","16"
"starPep_03752","Peptide","1802.5134359818117","650","16"
"starPep_03755","Peptide","226.64725466102587","1253","6"
"starPep_03758","Peptide","281.99760626265527","1175","6"
"starPep_03761","Peptide","668.3007455790514","859","8"
"starPep_03812","Peptide","169.5269735077819","1370","6"
"starPep_03815","Peptide","169.5269735077819","1371","6"
"starPep_03816","Peptide","0.0","2293","1"
"starPep_03831","Peptide","169.5269735077819","1372","6"
"starPep_03832","Peptide","169.5269735077819","1373","6"
"starPep_03833","Peptide","169.5269735077819","1374","6"
"starPep_03835","Peptide","169.5269735077819","1375","6"
"starPep_03841","Peptide","0.0","2294","0"
"starPep_03883","Peptide","391.0628493380994","1047","5"
"starPep_03903","Peptide","1424.811212156977","699","11"
"starPep_03911","Peptide","514.5240791318748","941","10"
"starPep_03917","Peptide","11.201894678998949","1960","2"
"starPep_03918","Peptide","82.58807214919477","1751","3"
"starPep_03919","Peptide","82.58807214919477","1752","3"
"starPep_03920","Peptide","82.58807214919477","1753","3"
"starPep_03922","Peptide","11.201894678998949","1961","2"
"starPep_03923","Peptide","152.66299604702","1446","4"
"starPep_03931","Peptide","128.21245936645826","1545","5"
"starPep_03934","Peptide","0.0","2295","0"
"starPep_03954","Peptide","106.37002400083355","1618","4"
"starPep_03955","Peptide","7125.798205341686","267","10"
"starPep_03957","Peptide","82.58807214919477","1754","3"
"starPep_03961","Peptide","11.201894678998949","1962","2"
"starPep_03963","Peptide","11.201894678998949","1963","2"
"starPep_03964","Peptide","11.201894678998949","1964","2"
"starPep_03965","Peptide","11.201894678998949","1965","2"
"starPep_03968","Peptide","1048.6331368846363","763","17"
"starPep_03973","Peptide","1461.2576530997371","682","6"
"starPep_03985","Peptide","1461.2576530997371","683","6"
"starPep_03990","Peptide","1461.2576530997371","684","6"
"starPep_03997","Peptide","974.4023668318202","774","9"
"starPep_04000","Peptide","1461.2576530997371","685","6"
"starPep_04001","Peptide","1461.2576530997371","686","6"
"starPep_04002","Peptide","15437.939478558892","99","10"
"Brucella melitensis","Target","7796.999999999997","252","2"
"Brucella","Target","5199.999999999998","358","2"
"Brucellaceae","Target","2600.999999999999","556","2"
"starPep_04003","Peptide","1461.2576530997371","687","6"
"starPep_04016","Peptide","398.207450279974","1035","7"
"starPep_04017","Peptide","437.84905508997315","995","8"
"starPep_04018","Peptide","398.207450279974","1036","7"
"starPep_04019","Peptide","120.31672137481226","1562","4"
"starPep_04021","Peptide","218.52453426227595","1275","5"
"starPep_04022","Peptide","218.52453426227595","1276","5"
"starPep_04023","Peptide","218.52453426227595","1277","5"
"starPep_04024","Peptide","218.52453426227595","1278","5"
"starPep_04025","Peptide","218.52453426227595","1279","5"
"starPep_04037","Peptide","128.21245936645826","1546","5"
"starPep_04047","Peptide","82.58807214919477","1755","3"
"starPep_04048","Peptide","849.4166948628624","803","7"
"starPep_04049","Peptide","128.21245936645826","1547","5"
"starPep_04054","Peptide","106.37002400083355","1619","4"
"starPep_04062","Peptide","2517.0737388752277","578","13"
"starPep_04079","Peptide","0.0","2296","1"
"starPep_04080","Peptide","0.0","2297","1"
"starPep_04081","Peptide","0.0","2298","1"
"starPep_04097","Peptide","870.5642338055853","797","9"
"starPep_04100","Peptide","56.84441214287667","1823","3"
"starPep_04101","Peptide","877.6444457472993","795","8"
"starPep_04130","Peptide","106.37002400083355","1620","4"
"starPep_04133","Peptide","236.23872938690363","1240","5"
"starPep_04134","Peptide","1461.2576530997371","688","6"
"starPep_04157","Peptide","141.3087371351543","1479","3"
"starPep_04158","Peptide","141.3087371351543","1480","3"
"starPep_04177","Peptide","2029.8947039558407","629","13"
"starPep_04178","Peptide","104.80863900333773","1654","4"
"starPep_04179","Peptide","104.80863900333773","1655","4"
"starPep_04180","Peptide","168.97493213880713","1378","7"
"starPep_04181","Peptide","104.80863900333773","1656","4"
"starPep_04182","Peptide","104.80863900333773","1657","4"
"starPep_04183","Peptide","181.2617817478282","1308","7"
"starPep_04184","Peptide","104.80863900333773","1658","4"
"starPep_04185","Peptide","141.3087371351543","1481","3"
"starPep_04188","Peptide","141.3087371351543","1482","3"
"starPep_04189","Peptide","141.3087371351543","1483","3"
"starPep_04190","Peptide","141.3087371351543","1484","3"
"starPep_04191","Peptide","141.3087371351543","1485","3"
"starPep_04192","Peptide","141.3087371351543","1486","3"
"starPep_04193","Peptide","141.3087371351543","1487","3"
"starPep_04194","Peptide","141.3087371351543","1488","3"
"starPep_04195","Peptide","141.3087371351543","1489","3"
"starPep_04196","Peptide","141.3087371351543","1490","3"
"starPep_04197","Peptide","141.3087371351543","1491","3"
"starPep_04198","Peptide","141.3087371351543","1492","3"
"starPep_04199","Peptide","141.3087371351543","1493","3"
"starPep_04201","Peptide","789.1902958195463","819","4"
"starPep_04202","Peptide","141.3087371351543","1494","3"
"starPep_04203","Peptide","141.3087371351543","1495","3"
"starPep_04204","Peptide","141.3087371351543","1496","3"
"starPep_04205","Peptide","141.3087371351543","1497","3"
"starPep_04206","Peptide","141.3087371351543","1498","3"
"starPep_04207","Peptide","141.3087371351543","1499","3"
"starPep_04222","Peptide","141.3087371351543","1500","3"
"starPep_04223","Peptide","108.55134491727534","1597","5"
"starPep_04224","Peptide","108.55134491727534","1598","5"
"starPep_04225","Peptide","108.55134491727534","1599","5"
"starPep_04240","Peptide","391.0628493380994","1048","5"
"starPep_04241","Peptide","80.64065100915435","1772","3"
"starPep_04243","Peptide","82.58807214919477","1756","3"
"starPep_04247","Peptide","141.3087371351543","1501","3"
"starPep_04254","Peptide","109.93404055329864","1596","5"
"starPep_04257","Peptide","580.2655611719247","904","8"
"starPep_04258","Peptide","664.418226718774","860","9"
"starPep_04260","Peptide","664.418226718774","861","9"
"starPep_04261","Peptide","59.31073779385582","1819","3"
"starPep_04262","Peptide","59.31073779385582","1820","3"
"starPep_04264","Peptide","1424.811212156977","700","11"
"starPep_04265","Peptide","1424.811212156977","701","11"
"starPep_04266","Peptide","181.3432680358375","1307","6"
"starPep_04268","Peptide","141.3087371351543","1502","3"
"starPep_04269","Peptide","664.418226718774","862","9"
"starPep_04270","Peptide","443.7122831404105","992","6"
"starPep_04271","Peptide","443.7122831404105","993","6"
"starPep_04272","Peptide","580.2655611719247","905","8"
"starPep_04273","Peptide","580.2655611719247","906","8"
"starPep_04274","Peptide","437.14804813877726","996","8"
"starPep_04275","Peptide","2133.408440716061","623","16"
"starPep_04276","Peptide","507.86962980049816","947","9"
"starPep_04277","Peptide","768.5024302934257","828","9"
"starPep_04278","Peptide","152.66299604702","1447","4"
"starPep_04279","Peptide","377.6632810557994","1053","11"
"starPep_04280","Peptide","335.4518430205014","1087","11"
"starPep_04284","Peptide","629.092996833584","883","11"
"starPep_04286","Peptide","287.0516557743671","1150","10"
"starPep_04287","Peptide","474.5278823844709","968","5"
"starPep_04292","Peptide","204.9527319240449","1285","8"
"starPep_04293","Peptide","22.272963684389623","1894","3"
"starPep_04294","Peptide","377.6632810557994","1054","11"
"starPep_04295","Peptide","1823.2525925106945","643","7"
"starPep_04296","Peptide","377.6632810557994","1055","11"
"starPep_04297","Peptide","287.0516557743671","1151","10"
"starPep_04298","Peptide","287.0516557743671","1152","10"
"starPep_04305","Peptide","141.3087371351543","1503","3"
"starPep_04310","Peptide","82.58807214919477","1757","3"
"starPep_04312","Peptide","73.38998265507222","1789","3"
"starPep_04313","Peptide","42.32649896973352","1863","2"
"starPep_04315","Peptide","1416.2453471711015","703","7"
"starPep_04338","Peptide","99.7226218471936","1698","4"
"starPep_04339","Peptide","99.7226218471936","1699","4"
"starPep_04346","Peptide","13279.065678498246","109","11"
"Primula vulgaris","Target","10391.999999999996","182","2"
"Primula","Target","7796.999999999997","253","2"
"Primulaceae","Target","5199.999999999998","359","2"
"Ericales","Target","2600.999999999999","557","2"
"Asteranae","Target","0.0","2299","1"
"starPep_04349","Peptide","366.5299522780412","1066","9"
"starPep_04353","Peptide","2467.442722830055","585","19"
"starPep_04357","Peptide","752.7059585082533","842","10"
"starPep_04358","Peptide","674.9034096597534","856","9"
"starPep_04359","Peptide","377.6632810557994","1056","11"
"starPep_04360","Peptide","287.0516557743671","1153","10"
"starPep_04361","Peptide","287.0516557743671","1154","10"
"starPep_04366","Peptide","128.21245936645826","1548","5"
"starPep_04390","Peptide","377.6632810557994","1057","11"
"starPep_04391","Peptide","377.6632810557994","1058","11"
"starPep_04392","Peptide","287.0516557743671","1155","10"
"starPep_04393","Peptide","287.0516557743671","1156","10"
"starPep_04394","Peptide","331.08153593143146","1090","7"
"starPep_04395","Peptide","331.08153593143146","1091","7"
"starPep_04397","Peptide","287.0516557743671","1157","10"
"starPep_04398","Peptide","377.6632810557994","1059","11"
"starPep_04399","Peptide","287.0516557743671","1158","10"
"starPep_04400","Peptide","287.0516557743671","1159","10"
"starPep_04401","Peptide","287.0516557743671","1160","10"
"starPep_04402","Peptide","849.4166948628624","804","7"
"starPep_04411","Peptide","1189.056139360441","734","7"
"starPep_04412","Peptide","377.6632810557994","1060","11"
"starPep_04414","Peptide","437.14804813877726","997","8"
"starPep_04415","Peptide","287.0516557743671","1161","10"
"starPep_04416","Peptide","287.0516557743671","1162","10"
"starPep_04417","Peptide","287.0516557743671","1163","10"
"starPep_04418","Peptide","377.6632810557994","1061","11"
"starPep_04419","Peptide","287.0516557743671","1164","10"
"starPep_04420","Peptide","266.37396307319","1191","9"
"starPep_04421","Peptide","335.4518430205014","1088","11"
"starPep_04422","Peptide","287.0516557743671","1165","10"
"starPep_04424","Peptide","437.14804813877726","998","8"
"starPep_04434","Peptide","155.3312767528615","1441","7"
"starPep_04435","Peptide","155.3312767528615","1442","7"
"starPep_04447","Peptide","1712.7924444666726","656","12"
